DPTO_CCDGO,MPIO_CCDGO,MPIO_CNMBR,MPIO_CDPMP,AREA,LATITUD,LONGITUD,Shape_Leng,Shape_Area,VERSION,STCTNENCUE,STP3_1_SI,STP3_2_NO,STP3A_RI,STP3B_TCN,STP4_1_SI,STP4_2_NO,STP9_1_USO,STP9_2_USO,STP9_3_USO,STP9_4_USO,STP9_2_1_M,STP9_2_2_M,STP9_2_3_M,STP9_2_4_M,STP9_2_9_M,STP9_3_1_N,STP9_3_2_N,STP9_3_3_N,STP9_3_4_N,STP9_3_5_N,STP9_3_6_N,STP9_3_7_N,STP9_3_8_N,STP9_3_9_N,STP9_3_10,STP9_3_99,STVIVIENDA,STP14_1_TI,STP14_2_TI,STP14_3_TI,STP14_4_TI,STP14_5_TI,STP14_6_TI,STP15_1_OC,STP15_2_OC,STP15_3_OC,STP15_4_OC,TSP16_HOG,STP19_EC_1,STP19_ES_2,STP19_EE_1,STP19_EE_2,STP19_EE_3,STP19_EE_4,STP19_EE_5,STP19_EE_6,STP19_EE_9,STP19_ACU1,STP19_ACU2,STP19_ALC1,STP19_ALC2,STP19_GAS1,STP19_GAS2,STP19_GAS9,STP19_REC1,STP19_REC2,STP19_INT1,STP19_INT2,STP19_INT9,STP27_PERS,STPERSON_L,STPERSON_S,STP32_1_SE,STP32_2_SE,STP34_1_ED,STP34_2_ED,STP34_3_ED,STP34_4_ED,STP34_5_ED,STP34_6_ED,STP34_7_ED,STP34_8_ED,STP34_9_ED,STP51_PRIM,STP51_SECU,STP51_SUPE,STP51_POST,STP51_13_E,STP51_99_E
20,383,LA GLORIA,20383,802872114.042,8.62133211466,-73.633093759,1.95406000758,0.06594762742,2018.0,6520.0,0.0,6520.0,0.0,0.0,4.0,6516.0,4794.0,104.0,1621.0,1.0,0.0,68.0,36.0,0.0,0.0,3.0,104.0,198.0,522.0,102.0,528.0,31.0,1.0,6.0,124.0,2.0,4898.0,4706.0,61.0,106.0,4.0,2.0,19.0,4097.0,3.0,545.0,253.0,4563.0,3937.0,160.0,3602.0,313.0,8.0,1.0,0.0,0.0,13.0,3389.0,708.0,2377.0,1720.0,2484.0,1605.0,8.0,2936.0,1161.0,93.0,3996.0,8.0,14989.0,210.0,14779.0,7773.0,7216.0,2838.0,3051.0,2341.0,1990.0,1755.0,1403.0,930.0,440.0,241.0,4292.0,156.0,614.0,0.0,1491.0,285.0
20,400,LA JAGUA DE IBIRICO,20400,755906758.614,9.55134046561,-73.3206839931,2.08188528778,0.06223999739,2018.0,17422.0,0.0,17422.0,0.0,0.0,0.0,17422.0,13941.0,938.0,2541.0,2.0,10.0,492.0,87.0,349.0,0.0,41.0,403.0,319.0,77.0,64.0,1216.0,28.0,0.0,4.0,387.0,2.0,14879.0,11977.0,1268.0,1614.0,11.0,4.0,5.0,11314.0,422.0,1330.0,1813.0,12418.0,11121.0,193.0,9755.0,1013.0,8.0,1.0,4.0,2.0,338.0,9702.0,1612.0,8903.0,2411.0,6671.0,4601.0,42.0,8316.0,2998.0,2637.0,8635.0,42.0,37356.0,250.0,37106.0,18683.0,18673.0,8054.0,7966.0,6878.0,5699.0,3781.0,2602.0,1429.0,651.0,296.0,8676.0,2725.0,2424.0,0.0,2244.0,512.0
20,443,MANAURE BALCÓN DEL CESAR,20443,136782085.172,10.3909550729,-72.9916853944,0.66973094229,0.01128869723,2018.0,3484.0,0.0,3484.0,0.0,0.0,0.0,3484.0,2622.0,444.0,417.0,1.0,2.0,109.0,31.0,302.0,0.0,3.0,41.0,77.0,40.0,17.0,161.0,17.0,1.0,7.0,53.0,0.0,3066.0,2466.0,204.0,375.0,1.0,1.0,19.0,2702.0,1.0,209.0,154.0,2728.0,2347.0,355.0,1857.0,365.0,22.0,1.0,0.0,0.0,102.0,2230.0,472.0,1595.0,1107.0,1697.0,997.0,8.0,2140.0,562.0,355.0,2339.0,8.0,9313.0,11.0,9302.0,4696.0,4617.0,1682.0,1928.0,1593.0,1226.0,999.0,889.0,552.0,297.0,147.0,1833.0,1629.0,757.0,3.0,710.0,139.0
20,517,PAILITAS,20517,531842991.444,8.93891614346,-73.5724721252,1.13822518048,0.04372109795,2018.0,7849.0,0.0,7849.0,0.0,0.0,0.0,7849.0,5955.0,277.0,1617.0,0.0,1.0,214.0,60.0,2.0,0.0,6.0,216.0,191.0,7.0,72.0,899.0,21.0,0.0,3.0,202.0,0.0,6232.0,5188.0,624.0,417.0,0.0,0.0,3.0,4865.0,134.0,395.0,838.0,5030.0,4240.0,625.0,3340.0,877.0,7.0,2.0,0.0,0.0,14.0,3722.0,1143.0,3385.0,1480.0,2980.0,1834.0,51.0,3394.0,1471.0,321.0,4493.0,51.0,16800.0,0.0,16800.0,8292.0,8508.0,3124.0,3545.0,2666.0,2255.0,1903.0,1520.0,956.0,563.0,268.0,4099.0,597.0,551.0,8.0,1652.0,142.0
20,550,PELAYA,20550,423387373.107,8.76411673364,-73.6329554643,1.42386061143,0.03478978997,2018.0,8478.0,0.0,8478.0,0.0,0.0,1.0,8477.0,6395.0,248.0,1834.0,1.0,5.0,196.0,45.0,2.0,0.0,2.0,164.0,125.0,465.0,31.0,609.0,5.0,0.0,0.0,431.0,2.0,6643.0,6065.0,302.0,258.0,2.0,6.0,10.0,5549.0,22.0,7.0,1065.0,5611.0,5330.0,219.0,4712.0,391.0,37.0,1.0,0.0,0.0,189.0,4443.0,1106.0,3737.0,1812.0,2949.0,2568.0,32.0,4369.0,1180.0,316.0,5200.0,33.0,18497.0,10.0,18487.0,9299.0,9198.0,3661.0,3934.0,3004.0,2453.0,2088.0,1591.0,977.0,524.0,265.0,6116.0,370.0,718.0,0.0,2016.0,194.0
20,614,RÍO DE ORO,20614,549438020.669,8.20107024499,-73.4875012646,1.35845770527,0.04508102178,2018.0,6820.0,0.0,6820.0,0.0,0.0,0.0,6820.0,4698.0,607.0,1515.0,0.0,3.0,79.0,11.0,514.0,0.0,7.0,218.0,65.0,509.0,113.0,455.0,40.0,1.0,2.0,101.0,4.0,5305.0,4901.0,141.0,256.0,0.0,0.0,7.0,4334.0,34.0,408.0,529.0,4632.0,4280.0,54.0,3077.0,989.0,185.0,4.0,1.0,0.0,24.0,2855.0,1479.0,2328.0,2006.0,2059.0,2262.0,13.0,2523.0,1811.0,518.0,3803.0,13.0,14408.0,0.0,14408.0,7331.0,7077.0,2287.0,2589.0,2360.0,2048.0,1722.0,1541.0,986.0,594.0,281.0,3930.0,1591.0,606.0,0.0,1844.0,123.0
20,710,SAN ALBERTO,20710,550211547.753,7.81439059098,-73.4537197507,1.58125010328,0.04510212622,2018.0,9584.0,0.0,9584.0,0.0,0.0,0.0,9584.0,7313.0,371.0,1897.0,3.0,11.0,217.0,136.0,7.0,0.0,18.0,312.0,404.0,549.0,83.0,417.0,18.0,0.0,5.0,91.0,0.0,7684.0,5794.0,1305.0,573.0,1.0,0.0,11.0,6908.0,2.0,337.0,437.0,7455.0,6826.0,82.0,4602.0,1669.0,534.0,3.0,1.0,1.0,16.0,6066.0,842.0,5472.0,1436.0,5099.0,1788.0,21.0,5909.0,999.0,1301.0,5586.0,21.0,23040.0,47.0,22993.0,11496.0,11544.0,4385.0,4356.0,4028.0,3484.0,2801.0,1985.0,1160.0,589.0,252.0,7514.0,1827.0,1554.0,3.0,1437.0,128.0
20,750,SAN DIEGO,20750,645999444.625,10.1695271209,-73.2879827024,2.20531968657,0.05328700599,2018.0,6840.0,0.0,6840.0,0.0,0.0,0.0,6840.0,5288.0,378.0,1173.0,1.0,4.0,168.0,47.0,159.0,0.0,8.0,93.0,105.0,365.0,57.0,414.0,28.0,0.0,2.0,99.0,2.0,5666.0,4892.0,353.0,409.0,5.0,3.0,4.0,5005.0,13.0,191.0,457.0,5430.0,4522.0,483.0,3441.0,926.0,16.0,3.0,0.0,0.0,136.0,3989.0,1016.0,3297.0,1708.0,3208.0,1779.0,18.0,2948.0,2057.0,464.0,4523.0,18.0,18531.0,1.0,18530.0,9356.0,9175.0,3672.0,3624.0,2983.0,2465.0,2114.0,1667.0,1102.0,570.0,334.0,4939.0,578.0,1002.0,0.0,1568.0,116.0
20,787,TAMALAMEQUE,20787,513298492.593,8.90207501224,-73.7633961972,1.04139329607,0.04219449835,2018.0,6627.0,0.0,6627.0,0.0,0.0,0.0,6627.0,4325.0,411.0,1891.0,0.0,1.0,141.0,43.0,226.0,0.0,10.0,87.0,128.0,593.0,81.0,671.0,39.0,1.0,29.0,248.0,4.0,4736.0,4514.0,121.0,96.0,0.0,2.0,3.0,3731.0,82.0,500.0,423.0,4176.0,3667.0,64.0,3569.0,64.0,2.0,2.0,0.0,0.0,30.0,2880.0,851.0,1891.0,1840.0,1286.0,2413.0,32.0,1480.0,2251.0,156.0,3543.0,32.0,14063.0,0.0,14063.0,7024.0,7039.0,2876.0,3134.0,1915.0,1740.0,1452.0,1303.0,901.0,479.0,263.0,3717.0,457.0,410.0,0.0,1106.0,126.0
20,001,VALLEDUPAR,20001,4185791801.3,10.3820362859,-73.4632629326,4.87780920408,0.34552931962,2018.0,157240.0,5105.0,152135.0,5105.0,0.0,250.0,156990.0,136337.0,5529.0,15327.0,47.0,185.0,2792.0,1402.0,1137.0,13.0,216.0,4391.0,3406.0,1035.0,545.0,3981.0,261.0,16.0,155.0,1285.0,36.0,141866.0,92074.0,40157.0,6917.0,2446.0,92.0,180.0,121534.0,5320.0,4337.0,10675.0,127587.0,116634.0,4900.0,53289.0,34882.0,18133.0,4425.0,2080.0,517.0,3308.0,107975.0,13559.0,99292.0,22242.0,97463.0,22987.0,1084.0,107880.0,13654.0,53854.0,66542.0,1138.0,459349.0,3713.0,455636.0,223735.0,235614.0,85385.0,87233.0,82551.0,68575.0,53157.0,40112.0,24575.0,12009.0,5752.0,105011.0,28206.0,78821.0,2926.0,20447.0,7218.0
20,013,AGUSTÍN CODAZZI,20013,1753092506.76,9.94921590787,-73.2235824408,2.90706082204,0.14450722039,2018.0,21156.0,163.0,20993.0,163.0,0.0,0.0,21156.0,17587.0,853.0,2707.0,9.0,13.0,418.0,192.0,227.0,3.0,13.0,702.0,243.0,17.0,65.0,1297.0,37.0,35.0,0.0,296.0,2.0,18440.0,14862.0,2292.0,1060.0,168.0,7.0,51.0,16305.0,111.0,377.0,1647.0,16993.0,14963.0,1342.0,10498.0,2862.0,288.0,8.0,3.0,1.0,1303.0,12950.0,3355.0,11715.0,4590.0,10004.0,6147.0,154.0,11076.0,5229.0,2252.0,13939.0,114.0,58621.0,146.0,58475.0,29420.0,29201.0,11586.0,11765.0,9906.0,7747.0,6274.0,5153.0,3195.0,1946.0,1049.0,15296.0,1378.0,3669.0,3.0,4563.0,482.0
20,045,BECERRIL,20045,1225401132.76,9.72773293903,-73.2525052224,2.6545466764,0.10094504524,2018.0,8329.0,406.0,7923.0,406.0,0.0,0.0,8329.0,6277.0,254.0,1797.0,1.0,15.0,149.0,78.0,12.0,0.0,13.0,94.0,143.0,172.0,42.0,1036.0,28.0,44.0,3.0,216.0,6.0,6531.0,5523.0,360.0,291.0,349.0,2.0,6.0,5324.0,104.0,426.0,677.0,5423.0,4553.0,771.0,4185.0,317.0,5.0,2.0,4.0,1.0,39.0,4259.0,1065.0,3305.0,2019.0,2574.0,2724.0,26.0,3509.0,1815.0,426.0,4871.0,27.0,20477.0,3.0,20474.0,10441.0,10036.0,4703.0,4489.0,3503.0,2783.0,1981.0,1501.0,881.0,452.0,184.0,5003.0,1425.0,883.0,0.0,1364.0,214.0
20,621,LA PAZ,20621,1073101151.97,10.1642465262,-73.190754961,3.4927496455,0.08851138581,2018.0,9281.0,217.0,9064.0,217.0,0.0,0.0,9281.0,7433.0,481.0,1366.0,1.0,9.0,183.0,104.0,170.0,15.0,13.0,188.0,182.0,246.0,30.0,478.0,37.0,1.0,0.0,189.0,2.0,7914.0,6049.0,882.0,846.0,74.0,43.0,20.0,6818.0,230.0,90.0,776.0,7590.0,5917.0,901.0,3263.0,1578.0,218.0,3.0,1.0,0.0,854.0,4814.0,2004.0,4598.0,2220.0,4064.0,2703.0,51.0,4902.0,1916.0,1095.0,5659.0,64.0,26109.0,4.0,26105.0,13141.0,12968.0,5283.0,5403.0,4338.0,3562.0,2812.0,2197.0,1415.0,713.0,386.0,6848.0,1144.0,1525.0,0.0,1808.0,285.0
20,570,PUEBLO BELLO,20570,743801820.297,10.4669619272,-73.5885513642,1.86003188788,0.0614181411,2018.0,6264.0,1341.0,4923.0,1341.0,0.0,76.0,6188.0,5822.0,163.0,278.0,1.0,2.0,121.0,24.0,1.0,15.0,1.0,88.0,56.0,0.0,6.0,80.0,11.0,0.0,1.0,33.0,2.0,5985.0,3333.0,297.0,323.0,1965.0,50.0,17.0,5337.0,1.0,390.0,257.0,5462.0,2805.0,2532.0,2109.0,297.0,4.0,2.0,3.0,0.0,390.0,2295.0,3042.0,1870.0,3467.0,25.0,5193.0,119.0,2082.0,3255.0,298.0,4866.0,173.0,22929.0,166.0,22763.0,11663.0,11266.0,6294.0,5579.0,3703.0,2698.0,1972.0,1331.0,769.0,412.0,171.0,7000.0,2108.0,468.0,10.0,4129.0,1053.0
20,770,SAN MARTÍN,20770,993291243.007,7.93778845423,-73.5443631215,2.20145087156,0.08144861071,2018.0,8714.0,0.0,8714.0,0.0,0.0,0.0,8714.0,6193.0,447.0,2074.0,0.0,4.0,281.0,32.0,130.0,0.0,14.0,274.0,101.0,908.0,39.0,463.0,23.0,0.0,104.0,140.0,8.0,6640.0,6148.0,138.0,340.0,4.0,0.0,10.0,5730.0,480.0,70.0,360.0,6386.0,5677.0,53.0,5042.0,564.0,53.0,0.0,3.0,0.0,15.0,4870.0,860.0,4128.0,1602.0,2821.0,2887.0,22.0,3581.0,2149.0,701.0,5007.0,22.0,20452.0,0.0,20452.0,10428.0,10024.0,3839.0,4235.0,3565.0,2996.0,2549.0,1653.0,925.0,470.0,220.0,6389.0,677.0,558.0,0.0,1814.0,152.0
20,011,AGUACHICA,20011,877666639.619,8.24873521908,-73.6227404996,1.96504190989,0.07202354521,2018.0,38822.0,0.0,38822.0,0.0,0.0,0.0,38822.0,31824.0,1574.0,5403.0,21.0,27.0,595.0,778.0,174.0,0.0,38.0,1428.0,1290.0,668.0,122.0,1047.0,42.0,5.0,3.0,753.0,7.0,33398.0,28328.0,3254.0,1718.0,9.0,1.0,88.0,27790.0,829.0,1483.0,3296.0,30355.0,26648.0,1142.0,19714.0,5830.0,837.0,78.0,3.0,1.0,185.0,25325.0,2465.0,22254.0,5536.0,20438.0,7164.0,188.0,24577.0,3213.0,5798.0,21802.0,190.0,95878.0,330.0,95548.0,46595.0,49283.0,17365.0,18247.0,16865.0,13691.0,11282.0,8624.0,5577.0,2858.0,1369.0,27533.0,3792.0,9335.0,13.0,6936.0,970.0
44,078,BARRANCAS,44078,800941764.842,10.9894109087,-72.6867456052,1.49535743782,0.06621447326,2018.0,10368.0,1218.0,9150.0,1218.0,0.0,84.0,10284.0,8275.0,148.0,1944.0,1.0,4.0,79.0,61.0,4.0,0.0,2.0,77.0,262.0,70.0,58.0,1178.0,47.0,0.0,3.0,244.0,3.0,8423.0,6589.0,232.0,183.0,1358.0,33.0,28.0,7024.0,12.0,615.0,772.0,7781.0,6178.0,846.0,4007.0,1084.0,280.0,3.0,0.0,0.0,804.0,4460.0,2564.0,4770.0,2254.0,3864.0,3147.0,13.0,4314.0,2710.0,338.0,6673.0,13.0,28549.0,2.0,28547.0,14124.0,14425.0,6118.0,5970.0,5259.0,4018.0,2861.0,2083.0,1269.0,609.0,362.0,6043.0,1916.0,2532.0,0.0,1654.0,197.0
44,098,DISTRACCIÓN,44098,231872841.26,10.9250510667,-72.9444402729,0.90185625802,0.01916877236,2018.0,4687.0,587.0,4100.0,587.0,0.0,6.0,4681.0,3623.0,182.0,877.0,5.0,1.0,45.0,12.0,124.0,0.0,1.0,80.0,45.0,121.0,28.0,483.0,12.0,0.0,0.0,107.0,0.0,3805.0,3026.0,471.0,258.0,14.0,2.0,34.0,3279.0,17.0,119.0,390.0,3376.0,3080.0,199.0,1348.0,726.0,41.0,2.0,0.0,0.0,963.0,2365.0,914.0,2165.0,1114.0,1833.0,1431.0,15.0,2116.0,1163.0,379.0,2885.0,15.0,11934.0,299.0,11635.0,6064.0,5870.0,2486.0,2471.0,2130.0,1747.0,1149.0,894.0,583.0,314.0,160.0,2488.0,1168.0,835.0,4.0,682.0,349.0
44,110,EL MOLINO,44110,242184814.581,10.6366964546,-72.8858430999,0.710049635,0.02000173751,2018.0,2873.0,0.0,2873.0,0.0,0.0,0.0,2873.0,2380.0,51.0,442.0,0.0,0.0,44.0,7.0,0.0,0.0,0.0,35.0,24.0,0.0,19.0,322.0,4.0,0.0,1.0,36.0,1.0,2431.0,2042.0,192.0,189.0,3.0,0.0,5.0,1928.0,33.0,83.0,387.0,1958.0,1644.0,284.0,1147.0,428.0,10.0,2.0,1.0,0.0,56.0,1517.0,411.0,1479.0,449.0,1329.0,589.0,10.0,1362.0,566.0,124.0,1794.0,10.0,6963.0,0.0,6963.0,3495.0,3468.0,1111.0,1232.0,1130.0,1040.0,786.0,733.0,518.0,252.0,161.0,1679.0,147.0,541.0,0.0,439.0,50.0
44,279,FONSECA,44279,473522416.236,10.8283715998,-72.8018177989,1.31860274379,0.03912942135,2018.0,15962.0,52.0,15910.0,52.0,0.0,160.0,15802.0,11939.0,456.0,3561.0,6.0,13.0,264.0,173.0,6.0,0.0,19.0,308.0,356.0,375.0,124.0,1874.0,42.0,2.0,4.0,453.0,4.0,12395.0,9873.0,1674.0,742.0,39.0,15.0,52.0,10847.0,159.0,429.0,960.0,11302.0,10317.0,530.0,5961.0,2349.0,980.0,4.0,0.0,0.0,1023.0,8582.0,2265.0,8674.0,2173.0,8404.0,2409.0,34.0,8464.0,2383.0,1579.0,9234.0,34.0,40852.0,15.0,40837.0,20086.0,20766.0,8443.0,7915.0,7259.0,5972.0,4098.0,3398.0,2184.0,1023.0,560.0,10344.0,1025.0,6830.0,31.0,1709.0,289.0
44,378,HATONUEVO,44378,214639917.206,11.0995210324,-72.7324860728,1.14535242905,0.01775162281,2018.0,6746.0,1382.0,5364.0,1382.0,0.0,0.0,6746.0,5424.0,169.0,1153.0,0.0,2.0,67.0,100.0,0.0,0.0,5.0,70.0,181.0,1.0,29.0,737.0,26.0,0.0,0.0,101.0,3.0,5593.0,4362.0,265.0,394.0,493.0,68.0,11.0,4749.0,1.0,503.0,340.0,5243.0,3908.0,841.0,2974.0,691.0,92.0,6.0,9.0,1.0,135.0,2851.0,1898.0,2851.0,1898.0,2055.0,2681.0,13.0,2902.0,1847.0,238.0,4498.0,13.0,17672.0,0.0,17672.0,8782.0,8890.0,3898.0,3866.0,3363.0,2513.0,1753.0,1219.0,631.0,280.0,149.0,4282.0,1670.0,1375.0,0.0,926.0,158.0
44,420,LA JAGUA DEL PILAR,44420,179590796.479,10.4580940995,-73.0720919268,0.98050112136,0.01482556483,2018.0,1102.0,0.0,1102.0,0.0,0.0,0.0,1102.0,845.0,25.0,232.0,0.0,0.0,16.0,5.0,4.0,0.0,0.0,15.0,17.0,0.0,19.0,147.0,7.0,0.0,0.0,26.0,1.0,870.0,625.0,14.0,230.0,0.0,1.0,0.0,749.0,1.0,46.0,74.0,897.0,669.0,80.0,548.0,112.0,2.0,0.0,0.0,0.0,7.0,572.0,177.0,530.0,219.0,423.0,325.0,1.0,445.0,304.0,14.0,724.0,11.0,2952.0,0.0,2952.0,1549.0,1403.0,559.0,640.0,497.0,383.0,323.0,271.0,143.0,78.0,58.0,767.0,87.0,171.0,0.0,202.0,36.0
44,855,URUMITA,44855,246274609.498,10.4947021012,-72.986239906,1.05069237693,0.02033172842,2018.0,3231.0,0.0,3231.0,0.0,0.0,0.0,3231.0,2840.0,77.0,313.0,1.0,0.0,57.0,19.0,1.0,0.0,1.0,70.0,32.0,51.0,41.0,101.0,8.0,0.0,1.0,6.0,2.0,2917.0,1939.0,183.0,777.0,0.0,1.0,17.0,2658.0,22.0,156.0,81.0,3003.0,2360.0,298.0,1624.0,582.0,10.0,2.0,1.0,0.0,141.0,2252.0,406.0,2185.0,473.0,1981.0,663.0,14.0,694.0,1964.0,293.0,2350.0,15.0,10198.0,11.0,10187.0,5048.0,5150.0,1741.0,1921.0,1640.0,1338.0,1169.0,1084.0,724.0,349.0,232.0,2001.0,128.0,1248.0,0.0,530.0,119.0
44,874,VILLANUEVA,44874,260095936.626,10.5836475543,-72.9752028623,0.88306546109,0.02147865786,2018.0,8007.0,0.0,8007.0,0.0,0.0,0.0,8007.0,6653.0,231.0,1117.0,6.0,8.0,139.0,84.0,0.0,0.0,2.0,149.0,134.0,140.0,38.0,378.0,19.0,1.0,3.0,252.0,1.0,6884.0,6319.0,278.0,279.0,7.0,0.0,1.0,6258.0,68.0,215.0,343.0,7635.0,5902.0,356.0,3454.0,1992.0,226.0,1.0,3.0,0.0,226.0,5726.0,532.0,5473.0,785.0,5111.0,1142.0,5.0,5295.0,963.0,857.0,5396.0,5.0,24996.0,30.0,24966.0,12234.0,12762.0,4592.0,4801.0,4059.0,3423.0,2613.0,2425.0,1674.0,863.0,546.0,5325.0,394.0,3005.0,10.0,1321.0,179.0
44,001,RIOHACHA,44001,3088710922.38,11.2429721409,-72.9587631521,3.03061304917,0.25561338675,2018.0,63752.0,6217.0,57535.0,6194.0,23.0,1603.0,62149.0,52065.0,1608.0,10071.0,8.0,35.0,847.0,500.0,224.0,2.0,38.0,1508.0,2032.0,19.0,456.0,4021.0,162.0,1.0,18.0,1807.0,9.0,53673.0,32201.0,8165.0,4075.0,8429.0,443.0,360.0,48683.0,70.0,1453.0,3467.0,50742.0,39673.0,9010.0,24899.0,8680.0,3319.0,198.0,101.0,12.0,2464.0,33601.0,15082.0,26853.0,21830.0,29096.0,19253.0,334.0,32957.0,15726.0,11801.0,36541.0,341.0,177573.0,743.0,176830.0,86766.0,90807.0,40687.0,36344.0,31858.0,25522.0,17480.0,13168.0,7527.0,3379.0,1608.0,43168.0,11453.0,20872.0,786.0,14000.0,2586.0
44,035,ALBANIA,44035,546026552.49,11.2286904852,-72.5320965737,1.48541630983,0.04517060161,2018.0,8029.0,1735.0,6294.0,1735.0,0.0,395.0,7634.0,7174.0,158.0,694.0,3.0,1.0,119.0,36.0,2.0,0.0,6.0,102.0,90.0,22.0,49.0,325.0,22.0,24.0,4.0,48.0,2.0,7332.0,4209.0,705.0,850.0,1432.0,111.0,25.0,7055.0,2.0,23.0,252.0,7576.0,4604.0,2451.0,2785.0,416.0,217.0,199.0,5.0,1.0,981.0,4475.0,2580.0,3982.0,3073.0,2206.0,4833.0,16.0,3578.0,3477.0,910.0,6129.0,16.0,26940.0,902.0,26038.0,13580.0,13360.0,6385.0,6271.0,4971.0,3558.0,2520.0,1890.0,862.0,332.0,151.0,7179.0,1986.0,2086.0,381.0,2070.0,704.0
44,090,DIBULLA,44090,1749978068.51,11.0902971465,-73.4356878763,2.03079193053,0.14478554581,2018.0,11464.0,2158.0,9306.0,2158.0,0.0,1769.0,9695.0,9130.0,447.0,1885.0,2.0,0.0,249.0,110.0,86.0,2.0,6.0,260.0,159.0,78.0,103.0,944.0,25.0,0.0,2.0,300.0,8.0,9577.0,5465.0,456.0,1132.0,2421.0,77.0,26.0,8516.0,23.0,261.0,777.0,9055.0,5585.0,2931.0,4257.0,970.0,10.0,1.0,1.0,0.0,346.0,4415.0,4101.0,2321.0,6195.0,3136.0,5225.0,155.0,3722.0,4794.0,261.0,8062.0,193.0,36196.0,597.0,35599.0,18507.0,17689.0,9503.0,8336.0,6045.0,4534.0,3351.0,2274.0,1326.0,572.0,255.0,7654.0,1198.0,706.0,0.0,7624.0,2900.0
44,650,SAN JUAN DEL CESAR,44650,1313688361.44,10.81311496,-73.0865998639,2.50907900467,0.10857120807,2018.0,20761.0,956.0,19805.0,956.0,0.0,589.0,20172.0,15042.0,398.0,5318.0,3.0,9.0,268.0,90.0,31.0,0.0,11.0,470.0,192.0,1128.0,169.0,2652.0,62.0,0.0,11.0,599.0,24.0,15440.0,11473.0,1213.0,1917.0,631.0,121.0,85.0,13061.0,13.0,560.0,1806.0,13377.0,10350.0,2711.0,6618.0,2849.0,327.0,17.0,4.0,2.0,533.0,9452.0,3609.0,7455.0,5606.0,7863.0,5143.0,55.0,7028.0,6033.0,1415.0,11590.0,56.0,46077.0,322.0,45755.0,22765.0,23312.0,8446.0,8852.0,7819.0,6297.0,5001.0,4413.0,2870.0,1491.0,888.0,9277.0,3128.0,4317.0,28.0,2693.0,408.0
44,847,URIBIA,44847,7886058076.95,11.9997198551,-71.7488266162,6.11271227216,0.65354931038,2018.0,44367.0,37159.0,7208.0,37159.0,0.0,823.0,43544.0,41420.0,76.0,2851.0,20.0,8.0,43.0,24.0,1.0,0.0,21.0,501.0,565.0,9.0,217.0,1144.0,12.0,4.0,5.0,368.0,5.0,41496.0,10541.0,194.0,830.0,29215.0,570.0,146.0,38284.0,53.0,1561.0,1598.0,41153.0,2258.0,36026.0,1490.0,348.0,24.0,5.0,2.0,1.0,388.0,968.0,37316.0,1102.0,37182.0,673.0,37454.0,157.0,1224.0,37060.0,347.0,37779.0,158.0,160711.0,2545.0,158166.0,77668.0,83043.0,41631.0,37372.0,27650.0,20212.0,13542.0,9640.0,5322.0,3489.0,1853.0,64506.0,19039.0,2273.0,64.0,38673.0,1797.0
44,430,MAICAO,44430,1768719812.26,11.381577644,-72.2950081774,2.74039922808,0.14636078555,2018.0,53583.0,8915.0,44668.0,8915.0,0.0,120.0,53463.0,47422.0,726.0,5432.0,3.0,22.0,480.0,193.0,25.0,6.0,34.0,1973.0,516.0,3.0,160.0,2012.0,81.0,1.0,8.0,638.0,6.0,48148.0,23626.0,5820.0,5779.0,12378.0,347.0,198.0,42626.0,118.0,3003.0,2401.0,44257.0,29004.0,13622.0,18739.0,6107.0,579.0,22.0,28.0,2.0,3527.0,17961.0,24665.0,19019.0,23607.0,17393.0,24999.0,234.0,23275.0,19351.0,4315.0,38046.0,265.0,159223.0,142.0,159081.0,77126.0,82097.0,37816.0,33885.0,28445.0,21494.0,15112.0,11552.0,6567.0,3007.0,1345.0,46762.0,21047.0,7451.0,81.0,13914.0,1758.0
44,560,MANAURE,44560,1619655456.69,11.6055426325,-72.5716039221,2.06704785409,0.1341655547,2018.0,22091.0,16665.0,5426.0,16665.0,0.0,853.0,21238.0,20260.0,290.0,1538.0,3.0,1.0,117.0,28.0,144.0,0.0,13.0,168.0,194.0,27.0,223.0,640.0,16.0,1.0,12.0,237.0,7.0,20550.0,6800.0,211.0,375.0,12635.0,474.0,55.0,19150.0,19.0,769.0,612.0,20012.0,4803.0,14347.0,2436.0,526.0,63.0,5.0,2.0,1.0,1770.0,846.0,18304.0,1116.0,18034.0,938.0,18205.0,7.0,1776.0,17374.0,300.0,18842.0,8.0,74528.0,1376.0,73152.0,36421.0,38107.0,22866.0,18096.0,11501.0,8660.0,5757.0,3745.0,2040.0,1340.0,523.0,26943.0,10759.0,1424.0,8.0,15064.0,641.0
